categories_slug,name,description,short_description,sku,price,special_price,special_price_from,special_price_to,inventory_sources,inventories,weight,meta_title,meta_keywords,meta_description,color,size,url_key,tax_category_id,new,featured,visible_individually,status,cost,width,height,depth,type,attribute_family_name,images,guest_checkout,diet,stocklimit
1125,",تروللي معدن 4 دور مربع",",تروللي معدن 4 دور مربع",",تروللي معدن 4 دور مربع",11760,100,,,,"HUR,QEN","100,100",1,,,,,,تروللي-معدن-4-دور-مربع,,1,0,1,1,100,1,1,1,simple,Default,11760.png,0,0,0
1125,",بلووم سماد تزهير 1 لتر",",بلووم سماد تزهير 1 لتر",",بلووم سماد تزهير 1 لتر",11761,100,,,,"HUR,QEN","100,100",1,,,,,,بلووم-سماد-تزهير-1-لتر,,1,0,1,1,100,1,1,1,simple,Default,11761.png,0,0,0
1125,",طقم زجاجة كاتشب كبير",",طقم زجاجة كاتشب كبير",",طقم زجاجة كاتشب كبير",11762,100,,,,"HUR,QEN","100,100",1,,,,,,طقم-زجاجة-كاتشب-كبير,,1,0,1,1,100,1,1,1,simple,Default,11762.png,0,0,0
1125,",رول لزق",",رول لزق",",رول لزق",11763,100,,,,"HUR,QEN","100,100",1,,,,,,رول-لزق,,1,0,1,1,100,1,1,1,simple,Default,11763.png,0,0,0
1125,",ماسك ستارة اشكال",",ماسك ستارة اشكال",",ماسك ستارة اشكال",11764,100,,,,"HUR,QEN","100,100",1,,,,,,ماسك-ستارة-اشكال,,1,0,1,1,100,1,1,1,simple,Default,11764.png,0,0,0
1125,",ماسورة ستارة بانيو ك",",ماسورة ستارة بانيو ك",",ماسورة ستارة بانيو ك",11765,100,,,,"HUR,QEN","100,100",1,,,,,,ماسورة-ستارة-بانيو-ك,,1,0,1,1,100,1,1,1,simple,Default,11765.png,0,0,0
1122,",مبخرة كبيرة لوكس",",مبخرة كبيرة لوكس",",مبخرة كبيرة لوكس",11766,100,,,,"HUR,QEN","100,100",1,,,,,,مبخرة-كبيرة-لوكس,,1,0,1,1,100,1,1,1,simple,Default,11766.png,0,0,0
1122,",مبخرة وسط لوكس",",مبخرة وسط لوكس",",مبخرة وسط لوكس",11767,100,,,,"HUR,QEN","100,100",1,,,,,,مبخرة-وسط-لوكس,,1,0,1,1,100,1,1,1,simple,Default,11767.png,0,0,0
1125,",ماسورة ستارة بانيو",",ماسورة ستارة بانيو",",ماسورة ستارة بانيو",11768,100,,,,"HUR,QEN","100,100",1,,,,,,ماسورة-ستارة-بانيو,,1,0,1,1,100,1,1,1,simple,Default,11768.png,0,0,0
1125,",مج بورسلين الوان",",مج بورسلين الوان",",مج بورسلين الوان",11769,100,,,,"HUR,QEN","100,100",1,,,,,,مج-بورسلين-الوان,,1,0,1,1,100,1,1,1,simple,Default,11769.png,0,0,0
1122,",مبخرة عربي صغير",",مبخرة عربي صغير",",مبخرة عربي صغير",11770,100,,,,"HUR,QEN","100,100",1,,,,,,مبخرة-عربي-صغير,,1,0,1,1,100,1,1,1,simple,Default,11770.png,0,0,0
1122,",مبخرة سلسلة رقم 1",",مبخرة سلسلة رقم 1",",مبخرة سلسلة رقم 1",11771,100,,,,"HUR,QEN","100,100",1,,,,,,مبخرة-سلسلة-رقم-1,,1,0,1,1,100,1,1,1,simple,Default,11771.png,0,0,0
1122,",مبخرة سلسلة رقم 2",",مبخرة سلسلة رقم 2",",مبخرة سلسلة رقم 2",11772,100,,,,"HUR,QEN","100,100",1,,,,,,مبخرة-سلسلة-رقم-2,,1,0,1,1,100,1,1,1,simple,Default,11772.png,0,0,0
1125,"Multipurpose Mattress Medium size,مفرش متعدد الاغراض وسط","Multipurpose Mattress Medium size,مفرش متعدد الاغراض وسط","Multipurpose Mattress Medium size,مفرش متعدد الاغراض وسط",11773,100,,,,"HUR,QEN","100,100",1,,,,,,مفرش-متعدد-الاغراض-وسط,,1,0,1,1,100,1,1,1,simple,Default,11773.png,0,0,0
1125,",جزامة 9 دور",",جزامة 9 دور",",جزامة 9 دور",11774,100,,,,"HUR,QEN","100,100",1,,,,,,جزامة-9-دور,,1,0,1,1,100,1,1,1,simple,Default,11774.png,0,0,0
1125,",باشا باتشي طقم مج بنجوين صغير",",باشا باتشي طقم مج بنجوين صغير",",باشا باتشي طقم مج بنجوين صغير",11775,100,,,,"HUR,QEN","100,100",1,,,,,,باشا-باتشي-طقم-مج-بنجوين-صغير,,1,0,1,1,100,1,1,1,simple,Default,11775.png,0,0,0
1125,",طبق تسالي فراشة 2في 1",",طبق تسالي فراشة 2في 1",",طبق تسالي فراشة 2في 1",11776,100,,,,"HUR,QEN","100,100",1,,,,,,طبق-تسالي-فراشة-2في-1,,1,0,1,1,100,1,1,1,simple,Default,11776.png,0,0,0
1125,",برنيكة 3*1",",برنيكة 3*1",",برنيكة 3*1",11777,100,,,,"HUR,QEN","100,100",1,,,,,,برنيكة-3*1,,1,0,1,1,100,1,1,1,simple,Default,11777.png,0,0,0
1125,",حامل سخن وردة",",حامل سخن وردة",",حامل سخن وردة",11778,100,,,,"HUR,QEN","100,100",1,,,,,,حامل-سخن-وردة,,1,0,1,1,100,1,1,1,simple,Default,11778.png,0,0,0
1125,"Wall Roll 5 m,رول حوائط 5متر","Wall Roll 5 m,رول حوائط 5متر","Wall Roll 5 m,رول حوائط 5متر",11779,100,,,,"HUR,QEN","100,100",1,,,,,,رول-حوائط-5متر,,1,0,1,1,100,1,1,1,simple,Default,11779.png,0,0,0
1125,"scratcher,شمع مضيئ صغير","scratcher,شمع مضيئ صغير","scratcher,شمع مضيئ صغير",11780,100,,,,"HUR,QEN","100,100",1,,,,,,شمع-مضيئ-صغير,,1,0,1,1,100,1,1,1,simple,Default,11780.png,0,0,0
1125,",منظم اكسسوار قماش",",منظم اكسسوار قماش",",منظم اكسسوار قماش",11781,100,,,,"HUR,QEN","100,100",1,,,,,,منظم-اكسسوار-قماش,,1,0,1,1,100,1,1,1,simple,Default,11781.png,0,0,0
1122,",بخور عيدان 90 دقيقة",",بخور عيدان 90 دقيقة",",بخور عيدان 90 دقيقة",11782,100,,,,"HUR,QEN","100,100",1,,,,,,بخور-عيدان-90-دقيقة,,1,0,1,1,100,1,1,1,simple,Default,11782.png,0,0,0
1125,",جزامة 8 دور",",جزامة 8 دور",",جزامة 8 دور",11783,100,,,,"HUR,QEN","100,100",1,,,,,,جزامة-8-دور,,1,0,1,1,100,1,1,1,simple,Default,11783.png,0,0,0
1125,"Melamine Squared dish,شمع شمعدان الوان","Melamine Squared dish,شمع شمعدان الوان","Melamine Squared dish,شمع شمعدان الوان",11784,100,,,,"HUR,QEN","100,100",1,,,,,,شمع-شمعدان-الوان,,1,0,1,1,100,1,1,1,simple,Default,11784.png,0,0,0
1125,",غطاء تكييف 2 وربع شارب",",غطاء تكييف 2 وربع شارب",",غطاء تكييف 2 وربع شارب",11785,100,,,,"HUR,QEN","100,100",1,,,,,,غطاء-تكييف-2-وربع-شارب,,1,0,1,1,100,1,1,1,simple,Default,11785.png,0,0,0
1125,"Bathtub Curtain,ستارة بانيو","Bathtub Curtain,ستارة بانيو","Bathtub Curtain,ستارة بانيو",11786,100,,,,"HUR,QEN","100,100",1,,,,,,ستارة-بانيو,,1,0,1,1,100,1,1,1,simple,Default,11786.png,0,0,0
1125,"Small stainless steel extinguisher,طفاية استانليس في بلاستيك","Small stainless steel extinguisher,طفاية استانليس في بلاستيك","Small stainless steel extinguisher,طفاية استانليس في بلاستيك",11787,100,,,,"HUR,QEN","100,100",1,,,,,,طفاية-استانليس-في-بلاستيك,,1,0,1,1,100,1,1,1,simple,Default,11787.png,0,0,0
1125,",غطاء تكييف 2 وربع شارب جديد",",غطاء تكييف 2 وربع شارب جديد",",غطاء تكييف 2 وربع شارب جديد",11788,100,,,,"HUR,QEN","100,100",1,,,,,,غطاء-تكييف-2-وربع-شارب-جديد,,1,0,1,1,100,1,1,1,simple,Default,11788.png,0,0,0
1125,",غطاء تكييف 3 حصان شارب جديد",",غطاء تكييف 3 حصان شارب جديد",",غطاء تكييف 3 حصان شارب جديد",11789,100,,,,"HUR,QEN","100,100",1,,,,,,غطاء-تكييف-3-حصان-شارب-جديد,,1,0,1,1,100,1,1,1,simple,Default,11789.png,0,0,0
1125,",ورد مجفف",",ورد مجفف",",ورد مجفف",11790,100,,,,"HUR,QEN","100,100",1,,,,,,ورد-مجفف,,1,0,1,1,100,1,1,1,simple,Default,11790.png,0,0,0
1125,",علبة مناديل الوان",",علبة مناديل الوان",",علبة مناديل الوان",11791,100,,,,"HUR,QEN","100,100",1,,,,,,علبة-مناديل-الوان,,1,0,1,1,100,1,1,1,simple,Default,11791.png,0,0,0
1125,"Plastic Presenting Tray M,صينية تقديم","Plastic Presenting Tray M,صينية تقديم","Plastic Presenting Tray M,صينية تقديم",11792,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-تقديم,,1,0,1,1,100,1,1,1,simple,Default,11792.png,0,0,0
1125,"Turkish Ceramic Tray 30cm,صنية سيراميك تركي م30","Turkish Ceramic Tray 30cm,صنية سيراميك تركي م30","Turkish Ceramic Tray 30cm,صنية سيراميك تركي م30",11793,100,,,,"HUR,QEN","100,100",1,,,,,,صنية-سيراميك-تركي-م30,,1,0,1,1,100,1,1,1,simple,Default,11793.png,0,0,0
1125,"Plastic Presenting Tray L,صينية تقديم بلاستيك كبير","Plastic Presenting Tray L,صينية تقديم بلاستيك كبير","Plastic Presenting Tray L,صينية تقديم بلاستيك كبير",11794,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-تقديم-بلاستيك-كبير,,1,0,1,1,100,1,1,1,simple,Default,11794.png,0,0,0
1125,",غطاء تكييف كارير 1 ونصف و2 وربع",",غطاء تكييف كارير 1 ونصف و2 وربع",",غطاء تكييف كارير 1 ونصف و2 وربع",11795,100,,,,"HUR,QEN","100,100",1,,,,,,غطاء-تكييف-كارير-1-ونصف-و2-وربع,,1,0,1,1,100,1,1,1,simple,Default,11795.png,0,0,0
1125,"Trays set,طقم صواني ميلامين صغير","Trays set,طقم صواني ميلامين صغير","Trays set,طقم صواني ميلامين صغير",11796,100,,,,"HUR,QEN","100,100",1,,,,,,طقم-صواني-ميلامين-صغير,,1,0,1,1,100,1,1,1,simple,Default,11796.png,0,0,0
1125,"Gas stove glass sticker,استيكر","Gas stove glass sticker,استيكر","Gas stove glass sticker,استيكر",11797,100,,,,"HUR,QEN","100,100",1,,,,,,استيكر,,1,0,1,1,100,1,1,1,simple,Default,11797.png,0,0,0
1125,",غطاء تكييف كاريير 3 حصان",",غطاء تكييف كاريير 3 حصان",",غطاء تكييف كاريير 3 حصان",11798,100,,,,"HUR,QEN","100,100",1,,,,,,غطاء-تكييف-كاريير-3-حصان,,1,0,1,1,100,1,1,1,simple,Default,11798.png,0,0,0
1125,"Bambino Vase Pot,قصرية فازة بامبينو","Bambino Vase Pot,قصرية فازة بامبينو","Bambino Vase Pot,قصرية فازة بامبينو",11799,100,,,,"HUR,QEN","100,100",1,,,,,,قصرية-فازة-بامبينو,,1,0,1,1,100,1,1,1,simple,Default,11799.png,0,0,0
1125,"Coloured Ashtry,طفاية الوان","Coloured Ashtry,طفاية الوان","Coloured Ashtry,طفاية الوان",11800,100,,,,"HUR,QEN","100,100",1,,,,,,طفاية-الوان,,1,0,1,1,100,1,1,1,simple,Default,11800.png,0,0,0
1125,"Lamsah Leather Tray set,لمسه طقم صينية جلد رمز 123","Lamsah Leather Tray set,لمسه طقم صينية جلد رمز 123","Lamsah Leather Tray set,لمسه طقم صينية جلد رمز 123",11801,100,,,,"HUR,QEN","100,100",1,,,,,,لمسه-طقم-صينية-جلد-رمز-123,,1,0,1,1,100,1,1,1,simple,Default,11801.png,0,0,0
1125,"Mattress,مفرش مواعين","Mattress,مفرش مواعين","Mattress,مفرش مواعين",11802,100,,,,"HUR,QEN","100,100",1,,,,,,مفرش-مواعين,,1,0,1,1,100,1,1,1,simple,Default,11802.png,0,0,0
1125,"Dining table Mattress,مفرش سفرة","Dining table Mattress,مفرش سفرة","Dining table Mattress,مفرش سفرة",11803,100,,,,"HUR,QEN","100,100",1,,,,,,مفرش-سفرة,,1,0,1,1,100,1,1,1,simple,Default,11803.png,0,0,0
1125,",منترا صينية مربعة 14 بوصة 35.5 سم",",منترا صينية مربعة 14 بوصة 35.5 سم",",منترا صينية مربعة 14 بوصة 35.5 سم",11804,100,,,,"HUR,QEN","100,100",1,,,,,,منترا-صينية-مربعة-14-بوصة-35.5-سم,,1,0,1,1,100,1,1,1,simple,Default,11804.png,0,0,0
1125,",استاند حامل ملابس",",استاند حامل ملابس",",استاند حامل ملابس",11805,100,,,,"HUR,QEN","100,100",1,,,,,,استاند-حامل-ملابس,,1,0,1,1,100,1,1,1,simple,Default,11805.png,0,0,0
1125,"Imprted shapes white dish Medium,وينر طبق تسالي love","Imprted shapes white dish Medium,وينر طبق تسالي love","Imprted shapes white dish Medium,وينر طبق تسالي love",11806,100,,,,"HUR,QEN","100,100",1,,,,,,وينر-طبق-تسالي-love,,1,0,1,1,100,1,1,1,simple,Default,11806.png,0,0,0
1125,",مفرش رمضان",",مفرش رمضان",",مفرش رمضان",11807,100,,,,"HUR,QEN","100,100",1,,,,,,مفرش-رمضان,,1,0,1,1,100,1,1,1,simple,Default,11807.png,0,0,0
1125,"Melamine Dish,صينية ميلامين مستطيل","Melamine Dish,صينية ميلامين مستطيل","Melamine Dish,صينية ميلامين مستطيل",11808,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-ميلامين-مستطيل,,1,0,1,1,100,1,1,1,simple,Default,11808.png,0,0,0
1125,"Dantilla tray,صينية تقديم بلاستيك","Dantilla tray,صينية تقديم بلاستيك","Dantilla tray,صينية تقديم بلاستيك",11809,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-تقديم-بلاستيك,,1,0,1,1,100,1,1,1,simple,Default,11809.png,0,0,0
1125,"Refrigerator Mattress,مفرش ثلاجة","Refrigerator Mattress,مفرش ثلاجة","Refrigerator Mattress,مفرش ثلاجة",11810,100,,,,"HUR,QEN","100,100",1,,,,,,مفرش-ثلاجة,,1,0,1,1,100,1,1,1,simple,Default,11810.png,0,0,0
1125,"External air condintiong 1.5 horses power cover,غطاء تكييف 1.5 شارب","External air condintiong 1.5 horses power cover,غطاء تكييف 1.5 شارب","External air condintiong 1.5 horses power cover,غطاء تكييف 1.5 شارب",11811,100,,,,"HUR,QEN","100,100",1,,,,,,غطاء-تكييف-1.5-شارب,,1,0,1,1,100,1,1,1,simple,Default,11811.png,0,0,0
1125,"Rectangular Dinner Tray XL,صينية عشاء مستطيل كبير جدا","Rectangular Dinner Tray XL,صينية عشاء مستطيل كبير جدا","Rectangular Dinner Tray XL,صينية عشاء مستطيل كبير جدا",11812,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-عشاء-مستطيل-كبير-جدا,,1,0,1,1,100,1,1,1,simple,Default,11812.png,0,0,0
1125,"Trays Set,طقم صواني استانليس","Trays Set,طقم صواني استانليس","Trays Set,طقم صواني استانليس",11813,100,,,,"HUR,QEN","100,100",1,,,,,,طقم-صواني-استانليس,,1,0,1,1,100,1,1,1,simple,Default,11813.png,0,0,0
1125,",صنية تقديم روز 1",",صنية تقديم روز 1",",صنية تقديم روز 1",11814,100,,,,"HUR,QEN","100,100",1,,,,,,صنية-تقديم-روز-1,,1,0,1,1,100,1,1,1,simple,Default,11814.png,0,0,0
1125,",دستة شماعة 3 ق",",دستة شماعة 3 ق",",دستة شماعة 3 ق",11815,100,,,,"HUR,QEN","100,100",1,,,,,,دستة-شماعة-3-ق,,1,0,1,1,100,1,1,1,simple,Default,11815.png,0,0,0
1125,"Bathroom carpet,دواسة حمام","Bathroom carpet,دواسة حمام","Bathroom carpet,دواسة حمام",11816,100,,,,"HUR,QEN","100,100",1,,,,,,دواسة-حمام,,1,0,1,1,100,1,1,1,simple,Default,11816.png,0,0,0
1125,"Glass Ashtry,طفاية زجاج","Glass Ashtry,طفاية زجاج","Glass Ashtry,طفاية زجاج",11817,100,,,,"HUR,QEN","100,100",1,,,,,,طفاية-زجاج,,1,0,1,1,100,1,1,1,simple,Default,11817.png,0,0,0
1125,"Dish Rack 2 Levels,مطبقية استانليس 2 دور","Dish Rack 2 Levels,مطبقية استانليس 2 دور","Dish Rack 2 Levels,مطبقية استانليس 2 دور",11818,100,,,,"HUR,QEN","100,100",1,,,,,,مطبقية-استانليس-2-دور,,1,0,1,1,100,1,1,1,simple,Default,11818.png,0,0,0
1125,",وينر علبة مناديل امواج رمز 042",",وينر علبة مناديل امواج رمز 042",",وينر علبة مناديل امواج رمز 042",11819,100,,,,"HUR,QEN","100,100",1,,,,,,وينر-علبة-مناديل-امواج-رمز-042,,1,0,1,1,100,1,1,1,simple,Default,11819.png,0,0,0
1125,"Black coffee pots Hanger,حامل كنك اسود صاج","Black coffee pots Hanger,حامل كنك اسود صاج","Black coffee pots Hanger,حامل كنك اسود صاج",11820,100,,,,"HUR,QEN","100,100",1,,,,,,حامل-كنك-اسود-صاج,,1,0,1,1,100,1,1,1,simple,Default,11820.png,0,0,0
1125,"Ashtry,طفاية زهر","Ashtry,طفاية زهر","Ashtry,طفاية زهر",11821,100,,,,"HUR,QEN","100,100",1,,,,,,طفاية-زهر,,1,0,1,1,100,1,1,1,simple,Default,11821.png,0,0,0
1125,"carpet,دواسة","carpet,دواسة","carpet,دواسة",11822,100,,,,"HUR,QEN","100,100",1,,,,,,دواسة,,1,0,1,1,100,1,1,1,simple,Default,11822.png,0,0,0
1125,",طقم دواسة بانيو",",طقم دواسة بانيو",",طقم دواسة بانيو",11823,100,,,,"HUR,QEN","100,100",1,,,,,,طقم-دواسة-بانيو,,1,0,1,1,100,1,1,1,simple,Default,11823.png,0,0,0
1125,"Anti-Slip Bath Rug,دواسة حمام مانع انزلاق","Anti-Slip Bath Rug,دواسة حمام مانع انزلاق","Anti-Slip Bath Rug,دواسة حمام مانع انزلاق",11824,100,,,,"HUR,QEN","100,100",1,,,,,,دواسة-حمام-مانع-انزلاق,,1,0,1,1,100,1,1,1,simple,Default,11824.png,0,0,0
1125,"Toilet Carpet 3 pieces,طقم دواسة حمام","Toilet Carpet 3 pieces,طقم دواسة حمام","Toilet Carpet 3 pieces,طقم دواسة حمام",11825,100,,,,"HUR,QEN","100,100",1,,,,,,طقم-دواسة-حمام,,1,0,1,1,100,1,1,1,simple,Default,11825.png,0,0,0
1125,",دواسة حمام ذهبي فضي",",دواسة حمام ذهبي فضي",",دواسة حمام ذهبي فضي",11826,100,,,,"HUR,QEN","100,100",1,,,,,,دواسة-حمام-ذهبي-فضي,,1,0,1,1,100,1,1,1,simple,Default,11826.png,0,0,0
1125,"Metal Presenting tray,صينية معدن تقديم الوان","Metal Presenting tray,صينية معدن تقديم الوان","Metal Presenting tray,صينية معدن تقديم الوان",11827,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-معدن-تقديم-الوان,,1,0,1,1,100,1,1,1,simple,Default,11827.png,0,0,0
1125,"Plastic Dinner Tray L,صينية عشاء مدور ميلامين","Plastic Dinner Tray L,صينية عشاء مدور ميلامين","Plastic Dinner Tray L,صينية عشاء مدور ميلامين",11828,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-عشاء-مدور-ميلامين,,1,0,1,1,100,1,1,1,simple,Default,11828.png,0,0,0
1125,"Gas stove sticker L,استيكر بوتاجاز شفاف","Gas stove sticker L,استيكر بوتاجاز شفاف","Gas stove sticker L,استيكر بوتاجاز شفاف",11829,100,,,,"HUR,QEN","100,100",1,,,,,,استيكر-بوتاجاز-شفاف,,1,0,1,1,100,1,1,1,simple,Default,11829.png,0,0,0
1125,"Glass Sugar Bowl S,سكرية زجاج صغيرة","Glass Sugar Bowl S,سكرية زجاج صغيرة","Glass Sugar Bowl S,سكرية زجاج صغيرة",11830,100,,,,"HUR,QEN","100,100",1,,,,,,سكرية-زجاج-صغيرة,,1,0,1,1,100,1,1,1,simple,Default,11830.png,0,0,0
1125,"Stainless Steel Tray L,صينية تقديم معدن كبير","Stainless Steel Tray L,صينية تقديم معدن كبير","Stainless Steel Tray L,صينية تقديم معدن كبير",11831,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-تقديم-معدن-كبير,,1,0,1,1,100,1,1,1,simple,Default,11831.png,0,0,0
1125,"Appartment welcome carpet small,دواسة باب شقة صغير","Appartment welcome carpet small,دواسة باب شقة صغير","Appartment welcome carpet small,دواسة باب شقة صغير",11832,100,,,,"HUR,QEN","100,100",1,,,,,,دواسة-باب-شقة-صغير,,1,0,1,1,100,1,1,1,simple,Default,11832.png,0,0,0
1125,"Leather Automatic Washer cover,غطاء غسالة جلد اتوماتيك","Leather Automatic Washer cover,غطاء غسالة جلد اتوماتيك","Leather Automatic Washer cover,غطاء غسالة جلد اتوماتيك",11833,100,,,,"HUR,QEN","100,100",1,,,,,,غطاء-غسالة-جلد-اتوماتيك,,1,0,1,1,100,1,1,1,simple,Default,11833.png,0,0,0
1125,"Stainless Steel Ashtry,طفاية استانلس كبير","Stainless Steel Ashtry,طفاية استانلس كبير","Stainless Steel Ashtry,طفاية استانلس كبير",11834,100,,,,"HUR,QEN","100,100",1,,,,,,طفاية-استانلس-كبير,,1,0,1,1,100,1,1,1,simple,Default,11834.png,0,0,0
1125,"Stainless Steel Tray S,صينية تقديم معدن صغير","Stainless Steel Tray S,صينية تقديم معدن صغير","Stainless Steel Tray S,صينية تقديم معدن صغير",11835,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-تقديم-معدن-صغير,,1,0,1,1,100,1,1,1,simple,Default,11835.png,0,0,0
1125,"Nuts Dish set,طبق تسالي موبايل","Nuts Dish set,طبق تسالي موبايل","Nuts Dish set,طبق تسالي موبايل",11836,100,,,,"HUR,QEN","100,100",1,,,,,,طبق-تسالي-موبايل,,1,0,1,1,100,1,1,1,simple,Default,11836.png,0,0,0
1125,"Glass Coffee presenting set with dishes,طقم تقديم قهوة زجاج بالطبق","Glass Coffee presenting set with dishes,طقم تقديم قهوة زجاج بالطبق","Glass Coffee presenting set with dishes,طقم تقديم قهوة زجاج بالطبق",11837,100,,,,"HUR,QEN","100,100",1,,,,,,طقم-تقديم-قهوة-زجاج-بالطبق,,1,0,1,1,100,1,1,1,simple,Default,11837.png,0,0,0
1125,",منظم 2 دور",",منظم 2 دور",",منظم 2 دور",11838,100,,,,"HUR,QEN","100,100",1,,,,,,منظم-2-دور,,1,0,1,1,100,1,1,1,simple,Default,11838.png,0,0,0
1125,"Transparent Drawer 4 Levels,تربو صغير","Transparent Drawer 4 Levels,تربو صغير","Transparent Drawer 4 Levels,تربو صغير",11839,100,,,,"HUR,QEN","100,100",1,,,,,,تربو-صغير,,1,0,1,1,100,1,1,1,simple,Default,11839.png,0,0,0
1125,"Stan Washer Cover,غطاء غسالة ستان","Stan Washer Cover,غطاء غسالة ستان","Stan Washer Cover,غطاء غسالة ستان",11840,100,,,,"HUR,QEN","100,100",1,,,,,,غطاء-غسالة-ستان,,1,0,1,1,100,1,1,1,simple,Default,11840.png,0,0,0
1125,",الوطنية دولاب ميني ميكي 4 دور",",الوطنية دولاب ميني ميكي 4 دور",",الوطنية دولاب ميني ميكي 4 دور",11841,100,,,,"HUR,QEN","100,100",1,,,,,,الوطنية-دولاب-ميني-ميكي-4-دور,,1,0,1,1,100,1,1,1,simple,Default,11841.png,0,0,0
1125,",برواز سداسي",",برواز سداسي",",برواز سداسي",11842,100,,,,"HUR,QEN","100,100",1,,,,,,برواز-سداسي,,1,0,1,1,100,1,1,1,simple,Default,11842.png,0,0,0
1125,",ستارة بانيو ثقيلة",",ستارة بانيو ثقيلة",",ستارة بانيو ثقيلة",11843,100,,,,"HUR,QEN","100,100",1,,,,,,ستارة-بانيو-ثقيلة,,1,0,1,1,100,1,1,1,simple,Default,11843.png,0,0,0
1125,",صينية خشب",",صينية خشب",",صينية خشب",11844,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-خشب,,1,0,1,1,100,1,1,1,simple,Default,11844.png,0,0,0
1125,",ستارة حوض جلد",",ستارة حوض جلد",",ستارة حوض جلد",11845,100,,,,"HUR,QEN","100,100",1,,,,,,ستارة-حوض-جلد,,1,0,1,1,100,1,1,1,simple,Default,11845.png,0,0,0
1125,",فازة",",فازة",",فازة",11846,100,,,,"HUR,QEN","100,100",1,,,,,,فازة,,1,0,1,1,100,1,1,1,simple,Default,11846.png,0,0,0
1125,"Stainless Steel Turbo 4 racks,تربو 4 دور استانلس","Stainless Steel Turbo 4 racks,تربو 4 دور استانلس","Stainless Steel Turbo 4 racks,تربو 4 دور استانلس",11847,100,,,,"HUR,QEN","100,100",1,,,,,,تربو-4-دور-استانلس,,1,0,1,1,100,1,1,1,simple,Default,11847.png,0,0,0
1125,",صينية ميلامين اشكال صغير",",صينية ميلامين اشكال صغير",",صينية ميلامين اشكال صغير",11848,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-ميلامين-اشكال-صغير,,1,0,1,1,100,1,1,1,simple,Default,11848.png,0,0,0
1125,",صينية تقديم تركي كبير",",صينية تقديم تركي كبير",",صينية تقديم تركي كبير",11849,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-تقديم-تركي-كبير,,1,0,1,1,100,1,1,1,simple,Default,11849.png,0,0,0
1125,",طفاية استانلس صغير",",طفاية استانلس صغير",",طفاية استانلس صغير",11850,100,,,,"HUR,QEN","100,100",1,,,,,,طفاية-استانلس-صغير,,1,0,1,1,100,1,1,1,simple,Default,11850.png,0,0,0
1125,"Leather Washer Cover,غطاء غسالة رسومات","Leather Washer Cover,غطاء غسالة رسومات","Leather Washer Cover,غطاء غسالة رسومات",11851,100,,,,"HUR,QEN","100,100",1,,,,,,غطاء-غسالة-رسومات,,1,0,1,1,100,1,1,1,simple,Default,11851.png,0,0,0
1125,",صينية ميلامين اشكال وسط",",صينية ميلامين اشكال وسط",",صينية ميلامين اشكال وسط",11852,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-ميلامين-اشكال-وسط,,1,0,1,1,100,1,1,1,simple,Default,11852.png,0,0,0
1125,",صينية ميلامين اشكال كبير",",صينية ميلامين اشكال كبير",",صينية ميلامين اشكال كبير",11853,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-ميلامين-اشكال-كبير,,1,0,1,1,100,1,1,1,simple,Default,11853.png,0,0,0
1125,"Chinese Dishes set Small,صينية معدن تقديم وسط","Chinese Dishes set Small,صينية معدن تقديم وسط","Chinese Dishes set Small,صينية معدن تقديم وسط",11854,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-معدن-تقديم-وسط,,1,0,1,1,100,1,1,1,simple,Default,11854.png,0,0,0
1125,"Lux Appartment welcome carpet,دواسة شقة لوكس","Lux Appartment welcome carpet,دواسة شقة لوكس","Lux Appartment welcome carpet,دواسة شقة لوكس",11855,100,,,,"HUR,QEN","100,100",1,,,,,,دواسة-شقة-لوكس,,1,0,1,1,100,1,1,1,simple,Default,11855.png,0,0,0
1125,",صينية نحاس م 30 سم",",صينية نحاس م 30 سم",",صينية نحاس م 30 سم",11856,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-نحاس-م-30-سم,,1,0,1,1,100,1,1,1,simple,Default,11856.png,0,0,0
1125,",صينية نحاس م 35 سم",",صينية نحاس م 35 سم",",صينية نحاس م 35 سم",11857,100,,,,"HUR,QEN","100,100",1,,,,,,صينية-نحاس-م-35-سم,,1,0,1,1,100,1,1,1,simple,Default,11857.png,0,0,0
1125,",دواسة جلد لوكس",",دواسة جلد لوكس",",دواسة جلد لوكس",11858,100,,,,"HUR,QEN","100,100",1,,,,,,دواسة-جلد-لوكس,,1,0,1,1,100,1,1,1,simple,Default,11858.png,0,0,0
